fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2019-02-03,21,0.20,12,20,0.31,22,24,0.33,21,s/d
2019-02-03,22,0.22,16,20,0.33,22,23,0.34,10,s/d
2019-02-03,23,0.23,18,20,0.35,23,22,0.35,21,s/d
2019-02-03,24,0.25,18,20,0.37,27,23,0.36,28,s/d
2019-02-04,1,0.27,19,19,0.38,28,23,0.37,26,s/d
2019-02-04,2,0.28,18,19,0.38,25,23,0.38,30,s/d
2019-02-04,3,0.28,13,19,0.37,21,23,0.39,19,s/d
2019-02-04,4,0.28,10,19,0.34,15,23,0.40,12,s/d
2019-02-04,5,0.27,9,19,0.32,11,22,0.40,9,s/d
2019-02-04,6,0.26,11,18,0.29,11,22,0.42,18,s/d
2019-02-04,7,0.25,12,18,0.27,14,21,0.44,18,s/d
2019-02-04,8,0.25,12,18,0.25,22,21,0.46,16,s/d
2019-02-04,9,0.25,11,18,0.23,20,21,0.47,16,s/d
2019-02-04,10,0.26,9,18,0.23,21,21,0.47,15,s/d
2019-02-04,11,0.27,11,18,0.24,22,20,0.46,17,s/d
2019-02-04,12,0.28,12,18,0.26,21,20,0.47,16,s/d
2019-02-04,13,0.29,12,18,0.32,25,20,0.48,18,s/d
2019-02-04,14,0.30,14,18,0.35,27,20,0.48,20,s/d
2019-02-04,15,0.30,13,18,0.38,29,20,0.48,21,s/d
2019-02-04,16,0.29,13,18,0.40,23,20,0.47,19,s/d
2019-02-04,17,0.29,12,18,0.43,21,20,0.47,19,s/d
2019-02-04,18,0.29,12,18,0.47,28,20,0.49,20,31
2019-02-04,19,0.29,14,18,0.50,32,20,0.50,19,32
2019-02-04,20,0.30,13,18,0.52,30,21,0.51,25,32
2019-02-04,21,0.30,13,18,0.50,27,20,0.52,22,31
2019-02-04,22,0.31,14,17,0.49,29,20,0.52,15,30
2019-02-04,23,0.30,13,17,0.48,22,20,0.53,23,29
2019-02-04,24,0.30,12,16,0.46,20,19,0.53,23,28
2019-02-05,1,0.30,11,16,0.45,17,18,0.52,24,26
2019-02-05,2,0.29,9,16,0.41,17,18,0.49,13,24
2019-02-05,3,0.28,7,16,0.36,13,18,0.47,7,23
2019-02-05,4,0.26,7,15,0.33,11,18,0.45,8,22
2019-02-05,5,0.25,7,15,0.30,12,18,0.44,18,22
2019-02-05,6,0.25,14,15,0.27,12,17,0.43,26,21
2019-02-05,7,0.26,16,15,0.26,13,17,0.43,20,21
2019-02-05,8,0.27,12,15,0.26,18,18,0.44,17,21
2019-02-05,9,0.28,11,14,0.24,13,18,0.48,19,21
2019-02-05,10,0.29,11,15,0.24,15,18,0.51,18,22
2019-02-05,11,0.30,12,14,0.25,15,18,0.52,19,22
2019-02-05,12,0.32,13,14,0.27,20,17,0.54,s/d,21
2019-02-05,13,0.33,14,14,0.30,25,17,0.53,s/d,21
2019-02-05,14,0.33,11,14,0.33,25,17,0.52,s/d,21
2019-02-05,15,0.32,15,14,0.37,31,17,0.48,12,21
2019-02-05,16,0.32,14,14,0.42,32,17,0.44,13,20
2019-02-05,17,0.31,13,13,0.46,30,17,0.37,15,20
2019-02-05,18,0.30,13,13,0.50,31,17,0.35,16,20
2019-02-05,19,0.31,13,13,0.55,30,17,0.36,19,20
2019-02-05,20,0.32,15,13,0.57,29,17,0.38,22,20
2019-02-05,21,0.33,15,13,0.59,31,18,0.41,21,20
2019-02-05,22,0.35,18,14,0.58,23,18,0.43,26,21
2019-02-05,23,0.36,19,14,0.56,20,18,0.46,27,21
2019-02-05,24,0.36,14,14,0.53,17,18,0.48,27,21
2019-02-06,1,0.38,16,15,0.50,18,19,0.48,31,22
2019-02-06,2,0.39,15,15,0.45,15,18,0.48,22,21
2019-02-06,3,0.38,16,15,0.40,15,17,0.47,22,22
2019-02-06,4,0.37,10,15,0.35,14,18,0.44,9,22
2019-02-06,5,0.35,13,15,0.31,13,18,0.42,15,22
2019-02-06,6,0.33,10,15,0.28,14,19,0.41,16,22
2019-02-06,7,0.33,11,15,0.25,10,19,0.41,17,23
2019-02-06,8,0.33,10,15,0.24,11,19,0.42,18,24
2019-02-06,9,0.32,80,15,0.24,13,19,0.44,18,24
2019-02-06,10,0.32,8,15,0.25,13,19,0.45,15,25
2019-02-06,11,0.33,9,17,0.26,12,19,0.46,14,25
2019-02-06,12,0.35,10,17,0.28,14,20,0.48,10,25
2019-02-06,13,0.36,9,17,0.31,23,20,0.49,11,26
2019-02-06,14,0.36,9,17,0.36,28,20,0.49,11,25
2019-02-06,15,0.36,9,17,0.40,25,19,0.48,11,25
2019-02-06,16,0.35,9,17,0.44,24,19,0.47,12,25
2019-02-06,17,0.35,14,17,0.49,30,19,0.46,14,25
2019-02-06,18,0.34,14,17,0.55,28,19,0.46,16,25
2019-02-06,19,0.34,17,17,0.60,33,19,0.48,16,25
2019-02-06,20,0.34,16,17,0.64,32,19,0.49,18,26
2019-02-06,21,0.35,16,17,0.66,28,20,0.50,20,26
2019-02-06,22,0.36,18,17,0.66,28,22,0.53,19,26
2019-02-06,23,0.37,17,17,0.66,22,21,0.55,17,26
2019-02-06,24,0.38,11,17,0.63,15,21,0.55,15,26
2019-02-07,1,0.38,13,16,0.58,12,20,0.54,15,26
2019-02-07,2,0.38,11,16,0.51,12,21,0.51,16,26
2019-02-07,3,0.37,13,16,0.44,10,21,0.48,20,26
2019-02-07,4,0.36,12,16,0.39,9,21,0.46,17,26
2019-02-07,5,0.34,7,16,0.34,9,22,0.43,14,26
2019-02-07,6,0.32,9,16,0.29,9,24,0.40,13,26
2019-02-07,7,0.32,10,17,0.26,8,26,0.40,14,26
2019-02-07,8,0.34,11,17,0.25,12,26,0.40,13,25
2019-02-07,9,0.35,9,17,0.24,14,26,0.42,13,25
2019-02-07,10,0.37,10,16,0.25,12,26,0.43,15,23
2019-02-07,11,0.38,11,14,0.25,10,25,0.45,17,24
2019-02-07,12,0.40,12,14,0.27,15,24,0.46,16,24
2019-02-07,13,0.41,13,14,0.27,19,24,0.48,17,24
2019-02-07,14,0.43,13,14,0.29,24,24,0.49,19,24
2019-02-07,15,0.44,10,14,0.32,22,24,0.49,17,25
2019-02-07,16,0.43,12,14,0.32,25,24,0.48,19,26
2019-02-07,17,0.42,11,14,0.34,33,25,0.46,15,26
2019-02-07,18,0.42,15,14,0.36,36,25,0.46,17,25
2019-02-07,19,0.43,24,14,0.40,37,25,0.46,21,25
2019-02-07,20,0.44,24,14,0.43,37,25,0.47,21,25
2019-02-07,21,0.45,19,15,0.46,32,25,0.48,22,25
2019-02-07,22,0.45,15,15,0.48,31,24,0.48,21,25
2019-02-07,23,0.46,14,15,0.48,26,28,0.47,20,26
2019-02-07,24,0.46,12,15,0.50,25,32,0.47,22,26
2019-02-08,1,0.47,23,16,0.50,22,33,0.48,24,26
2019-02-08,2,0.47,10,16,0.50,23,33,0.48,22,27
2019-02-08,3,0.46,9,16,0.48,21,34,0.46,25,28
2019-02-08,4,0.45,15,16,0.45,22,33,0.45,24,28
2019-02-08,5,0.45,13,16,0.42,16,31,0.44,20,28
2019-02-08,6,0.43,24,16,0.39,13,29,0.44,17,28
2019-02-08,7,0.43,19,16,0.37,13,28,0.45,19,28
2019-02-08,8,0.44,20,16,0.35,14,27,0.47,22,30
2019-02-08,9,0.45,19,17,0.34,18,27,0.48,23,31
2019-02-08,10,0.47,20,17,0.33,18,27,0.51,25,32
2019-02-08,11,0.50,24,17,0.33,19,28,0.54,30,34
2019-02-08,12,0.50,s/d,18,0.33,19,29,0.61,35,36
2019-02-08,13,0.51,s/d,19,0.34,17,30,0.67,29,38
2019-02-08,14,0.52,s/d,19,0.34,14,30,0.69,22,38
2019-02-08,15,0.51,15,19,0.34,13,30,0.67,17,38
2019-02-08,16,0.49,19,19,0.37,24,31,0.66,17,39
2019-02-08,17,0.45,18,20,0.38,31,32,0.66,23,40
2019-02-08,18,0.41,20,20,0.37,21,33,0.66,27,41
2019-02-08,19,0.37,21,20,0.36,17,33,0.66,30,42
2019-02-08,20,0.38,25,20,0.36,20,33,0.62,28,42
2019-02-08,21,0.40,24,21,0.39,27,32,0.58,24,43
2019-02-08,22,0.38,22,23,0.44,38,37,0.56,26,46
2019-02-08,23,0.38,23,23,0.49,43,33,0.57,28,46
2019-02-08,24,0.37,27,23,0.50,39,31,0.57,32,46
2019-02-09,1,0.36,30,23,0.52,33,34,0.56,37,46
2019-02-09,2,0.36,25,23,0.54,26,36,0.54,30,45
2019-02-09,3,0.35,31,23,0.56,22,35,0.51,25,45
2019-02-09,4,0.33,22,23,0.59,29,35,0.50,34,45
2019-02-09,5,0.32,27,24,0.59,29,37,0.49,27,46
2019-02-09,6,0.31,19,24,0.56,22,39,0.51,27,46
2019-02-09,7,0.31,24,24,0.55,27,39,0.52,27,46
2019-02-09,8,0.32,26,24,0.57,35,40,0.55,22,44
2019-02-09,9,0.35,28,25,0.60,44,40,0.57,24,43
2019-02-09,10,0.36,28,26,0.63,48,42,0.59,31,42
2019-02-09,11,0.38,31,25,0.65,47,41,0.59,23,39
2019-02-09,12,0.39,26,25,0.64,42,40,0.59,21,38
2019-02-09,13,0.39,22,25,0.61,22,41,0.61,26,36
2019-02-09,14,0.41,18,26,0.58,12,41,0.63,27,36
2019-02-09,15,0.40,16,26,0.55,10,42,0.65,36,36
2019-02-09,16,0.38,15,26,0.54,13,42,0.64,22,36
2019-02-09,17,0.35,15,27,0.51,18,41,0.64,s/d,35
2019-02-09,18,0.31,17,28,0.49,26,41,0.64,s/d,35
2019-02-09,19,0.27,19,28,0.53,37,41,s/d,s/d,34
2019-02-09,20,0.27,27,29,0.59,45,40,s/d,s/d,33
2019-02-09,21,0.29,32,31,0.68,50,42,s/d,s/d,32
2019-02-09,22,0.33,33,32,0.78,51,38,s/d,s/d,29
2019-02-09,23,0.38,34,33,0.91,51,41,s/d,s/d,s/d
2019-02-09,24,0.45,32,35,1.05,53,46,s/d,s/d,s/d
2019-02-10,1,0.56,35,39,1.17,53,46,s/d,s/d,s/d
2019-02-10,2,0.70,40,43,1.25,54,48,s/d,s/d,s/d
2019-02-10,3,0.79,35,46,1.23,50,54,s/d,s/d,s/d
2019-02-10,4,0.85,32,47,1.19,43,57,s/d,s/d,s/d
2019-02-10,5,0.87,31,49,1.15,30,62,s/d,s/d,s/d
2019-02-10,6,0.87,29,50,1.10,35,61,s/d,s/d,s/d
2019-02-10,7,0.89,29,52,1.01,33,64,s/d,s/d,s/d
2019-02-10,8,0.88,28,53,0.88,28,67,s/d,s/d,s/d
2019-02-10,9,0.80,21,53,0.75,22,67,s/d,s/d,s/d
2019-02-10,10,0.67,17,53,0.63,13,65,s/d,s/d,s/d
2019-02-10,11,0.59,15,53,0.56,11,66,s/d,s/d,s/d
2019-02-10,12,0.52,12,54,0.51,9,67,s/d,s/d,s/d
2019-02-10,13,0.45,13,53,0.44,6,66,s/d,s/d,s/d
2019-02-10,14,0.39,11,53,0.37,5,65,s/d,s/d,s/d
2019-02-10,15,0.30,10,53,0.32,4,66,s/d,s/d,s/d
2019-02-10,16,0.25,10,52,0.27,11,66,s/d,s/d,s/d
2019-02-10,17,0.22,10,52,0.24,8,66,s/d,s/d,s/d
2019-02-10,18,0.22,13,51,0.22,7,64,s/d,s/d,s/d
2019-02-10,19,0.22,13,51,0.22,9,62,s/d,s/d,s/d
2019-02-10,20,0.23,18,52,0.23,11,62,s/d,s/d,s/d
2019-02-10,21,0.26,21,50,0.26,15,61,s/d,s/d,s/d
2019-02-10,22,0.28,22,48,0.31,20,59,s/d,s/d,s/d
2019-02-10,23,0.32,27,48,0.36,24,57,s/d,s/d,s/d
2019-02-10,24,0.37,29,48,0.41,27,53,s/d,s/d,s/d
2019-02-11,1,0.42,29,46,0.47,30,52,s/d,s/d,s/d
2019-02-11,2,0.43,20,43,0.53,29,50,s/d,s/d,s/d
2019-02-11,3,0.43,16,41,0.55,24,46,s/d,s/d,s/d
2019-02-11,4,0.42,12,40,0.57,19,46,s/d,s/d,s/d
2019-02-11,5,0.38,12,39,0.57,15,46,s/d,s/d,s/d
2019-02-11,6,0.35,12,38,0.57,18,45,s/d,s/d,s/d
2019-02-11,7,0.32,11,36,0.56,28,41,s/d,s/d,s/d
2019-02-11,8,0.28,15,35,0.56,35,40,s/d,s/d,s/d
2019-02-11,9,0.23,16,34,0.57,43,42,s/d,s/d,s/d
2019-02-11,10,0.21,12,34,0.59,48,42,s/d,s/d,s/d
2019-02-11,11,0.20,11,33,0.60,38,40,s/d,s/d,s/d
2019-02-11,12,0.20,11,33,0.63,s/d,39,s/d,s/d,s/d
2019-02-11,13,0.21,11,32,0.70,27,40,s/d,s/d,s/d
2019-02-11,14,0.20,9,32,0.76,22,41,s/d,s/d,s/d
2019-02-11,15,0.20,11,33,0.83,23,41,s/d,s/d,s/d
2019-02-11,16,0.18,10,35,0.89,25,40,s/d,s/d,s/d
2019-02-11,17,0.16,10,35,0.89,20,41,s/d,5,s/d
2019-02-11,18,0.14,10,35,0.90,20,42,s/d,6,s/d
2019-02-11,19,0.14,11,35,0.89,20,43,s/d,6,s/d
2019-02-11,20,0.13,10,35,0.85,21,43,s/d,7,s/d
2019-02-11,21,0.12,8,35,0.81,16,44,s/d,8,s/d
2019-02-11,22,0.12,10,35,0.78,18,45,0.43,10,s/d
2019-02-11,23,0.11,10,33,0.70,15,44,0.41,11,s/d
2019-02-11,24,0.11,11,31,0.62,15,43,0.39,10,s/d
2019-02-12,1,0.11,9,29,0.56,13,41,0.29,9,s/d
2019-02-12,2,0.10,10,27,0.50,13,39,0.27,10,s/d
2019-02-12,3,0.09,6,27,0.44,12,38,0.27,8,s/d
2019-02-12,4,0.08,8,25,0.40,8,36,0.26,8,s/d
2019-02-12,5,0.07,9,24,0.37,9,31,0.26,9,s/d
2019-02-12,6,0.06,11,24,0.34,12,30,0.25,9,s/d
2019-02-12,7,0.06,12,24,0.34,17,30,0.25,13,s/d
2019-02-12,8,0.07,13,24,0.38,19,28,0.26,12,s/d
2019-02-12,9,0.08,12,24,0.42,23,28,0.26,12,s/d
2019-02-12,10,0.10,11,24,0.47,21,29,0.25,11,s/d
2019-02-12,11,0.11,9,24,0.52,18,31,0.25,11,s/d
2019-02-12,12,0.13,10,25,0.60,20,32,0.25,10,s/d
2019-02-12,13,0.14,9,25,0.67,20,33,0.24,11,s/d
2019-02-12,14,0.16,9,24,0.75,20,33,0.23,11,s/d
2019-02-12,15,0.16,10,24,0.81,19,32,0.22,11,s/d
2019-02-12,16,0.15,9,22,0.84,20,33,0.21,10,22
2019-02-12,17,0.14,10,21,0.86,18,32,0.20,11,23
2019-02-12,18,0.13,10,21,0.88,19,31,0.20,14,23
2019-02-12,19,0.13,12,20,0.90,24,31,0.21,18,24
2019-02-12,20,0.13,13,20,0.90,22,31,0.21,22,26
2019-02-12,21,0.13,15,19,0.87,21,30,0.21,25,29
2019-02-12,22,0.14,16,19,0.82,20,30,0.23,24,30
2019-02-12,23,0.16,18,19,0.80,24,30,0.24,24,32
2019-02-12,24,0.17,19,19,0.77,22,30,0.26,25,33
2019-02-13,1,0.20,20,20,0.74,21,30,0.29,23,35
2019-02-13,2,0.21,17,21,0.67,14,31,0.31,21,33
2019-02-13,3,0.21,9,21,0.58,12,32,0.31,17,33
2019-02-13,4,0.20,6,21,0.50,8,32,0.32,15,34
2019-02-13,5,0.18,6,21,0.45,10,32,0.32,17,34
2019-02-13,6,0.16,7,21,0.42,12,32,0.32,17,35
2019-02-13,7,0.16,14,21,0.38,14,32,0.34,19,35
2019-02-13,8,0.18,18,22,0.34,14,32,0.35,19,36
2019-02-13,9,0.17,12,22,0.31,13,31,0.35,17,36
2019-02-13,10,0.17,9,22,0.31,12,31,0.36,16,34
2019-02-13,11,0.18,8,22,0.33,11,30,0.39,17,35
2019-02-13,12,0.20,9,21,0.36,14,29,0.41,17,38
2019-02-13,13,0.21,9,21,0.40,16,28,0.43,16,39
2019-02-13,14,0.22,9,21,0.42,12,28,0.44,17,39
2019-02-13,15,0.22,9,20,0.43,12,27,0.44,20,42
2019-02-13,16,0.19,10,20,0.45,15,26,0.43,17,48
2019-02-13,17,0.18,11,20,0.48,20,26,0.43,17,48
2019-02-13,18,0.18,13,19,0.53,23,26,0.42,19,48
2019-02-13,19,0.18,14,19,0.58,24,25,0.42,20,47
2019-02-13,20,0.19,24,19,0.60,25,24,0.42,24,46
2019-02-13,21,0.21,20,19,0.62,23,24,0.42,22,43
2019-02-13,22,0.23,18,18,0.63,20,23,0.44,20,41
2019-02-13,23,0.24,18,18,0.64,19,23,0.44,19,40
2019-02-13,24,0.25,14,18,0.63,19,22,0.44,20,39
2019-02-14,1,0.25,11,17,0.62,17,22,0.43,20,38
2019-02-14,2,0.26,9,16,0.56,10,22,0.43,19,37
2019-02-14,3,0.25,13,16,0.51,10,21,0.42,15,37
2019-02-14,4,0.23,9,16,0.45,15,21,0.40,19,36
2019-02-14,5,0.21,8,16,0.40,13,21,0.40,19,36
2019-02-14,6,0.20,13,16,0.37,13,21,0.39,18,36
2019-02-14,7,0.22,18,16,0.35,18,21,0.41,20,36
2019-02-14,8,0.26,20,16,0.36,22,24,0.45,18,40
2019-02-14,9,0.31,21,16,0.39,26,25,0.52,23,38
2019-02-14,10,0.37,21,16,0.44,26,25,0.56,23,37
2019-02-14,11,0.44,25,16,0.52,29,24,0.62,26,37
2019-02-14,12,0.48,26,16,0.62,31,23,0.67,23,34
2019-02-14,13,0.53,s/d,16,0.73,35,24,0.72,24,34
2019-02-14,14,0.57,s/d,17,0.88,39,25,0.73,23,33
2019-02-14,15,0.58,21,17,0.97,31,26,0.72,19,31
2019-02-14,16,0.54,14,17,1.02,26,26,0.68,19,24
2019-02-14,17,0.49,15,17,1.02,25,26,0.64,24,24
2019-02-14,18,0.43,19,18,1.00,23,26,0.60,21,25
2019-02-14,19,0.37,17,17,0.99,29,26,0.56,20,24
2019-02-14,20,0.36,20,17,0.94,25,26,0.53,23,25
2019-02-14,21,0.36,22,17,0.88,25,25,0.48,32,26
2019-02-14,22,0.37,25,17,0.77,27,26,0.48,29,25
2019-02-14,23,0.38,27,17,0.71,29,26,0.50,27,25
2019-02-14,24,0.42,27,17,0.68,28,26,0.51,29,25
2019-02-15,1,0.49,25,18,0.68,28,27,0.50,24,25
2019-02-15,2,0.53,23,18,0.68,26,26,0.51,22,25
2019-02-15,3,0.60,24,18,0.62,18,27,0.52,23,26
2019-02-15,4,0.61,21,19,0.58,15,26,0.52,28,26
2019-02-15,5,0.67,23,19,0.55,13,26,0.54,23,26
2019-02-15,6,0.72,23,20,0.59,29,26,0.63,25,27
2019-02-15,7,0.81,25,21,0.70,31,27,0.73,23,29
2019-02-15,8,0.90,31,22,0.79,37,26,0.82,28,29
2019-02-15,9,0.93,38,24,0.87,46,28,0.89,39,32
2019-02-15,10,0.94,36,24,0.93,42,28,0.90,26,33
2019-02-15,11,0.89,23,25,1.00,37,30,0.90,24,33
2019-02-15,12,0.89,25,26,1.07,40,30,0.91,28,33
2019-02-15,13,0.85,30,26,1.16,45,30,0.90,28,34
2019-02-15,14,0.79,38,27,1.11,36,31,0.81,36,34
2019-02-15,15,0.69,33,27,1.00,30,31,0.70,35,35
2019-02-15,16,0.56,29,28,0.90,27,31,0.60,31,37
2019-02-15,17,0.47,29,29,0.80,24,30,0.53,36,37
2019-02-15,18,0.42,29,29,0.72,24,30,0.50,33,36
2019-02-15,19,0.41,36,29,0.68,31,30,0.50,33,37
2019-02-15,20,0.40,38,30,0.64,34,31,0.50,29,37
2019-02-15,21,0.40,26,30,0.60,32,30,0.50,27,36
2019-02-15,22,0.40,22,30,0.62,34,30,0.51,26,37
2019-02-15,23,0.40,21,30,0.62,26,30,0.51,28,37
2019-02-15,24,0.41,22,30,0.61,31,29,0.53,30,37
2019-02-16,1,0.43,26,29,0.62,32,28,0.54,28,37
2019-02-16,2,0.44,24,29,0.62,32,29,0.58,28,38
2019-02-16,3,0.46,25,28,0.61,30,28,0.61,27,38
2019-02-16,4,0.46,23,28,0.62,33,28,0.65,30,39
2019-02-16,5,0.48,27,28,0.61,37,29,0.68,29,39
2019-02-16,6,0.52,27,27,0.64,36,29,0.73,28,38
2019-02-16,7,0.58,28,26,0.62,26,29,0.75,28,38
2019-02-16,8,0.59,25,25,0.59,20,27,0.74,23,35
2019-02-16,9,0.56,17,23,0.56,16,25,0.71,22,32
2019-02-16,10,0.54,14,22,0.53,13,24,0.66,22,31
2019-02-16,11,0.52,14,21,0.51,13,23,0.61,18,31
2019-02-16,12,0.50,17,21,0.46,15,22,0.55,17,31
2019-02-16,13,0.46,14,20,0.43,22,21,0.49,14,30
2019-02-16,14,0.40,14,20,0.35,13,20,0.41,13,29
2019-02-16,15,0.32,17,19,0.35,18,20,0.37,13,28
2019-02-16,16,0.28,14,18,0.36,16,20,0.34,10,28
2019-02-16,17,0.27,11,18,0.37,16,20,0.34,14,27
2019-02-16,18,0.26,12,17,0.39,18,19,0.34,14,26
2019-02-16,19,0.25,13,17,0.40,19,20,0.34,16,26
2019-02-16,20,0.26,17,16,0.44,24,20,0.34,18,25
2019-02-16,21,0.28,21,16,0.46,25,20,0.35,18,25
2019-02-16,22,0.31,20,17,0.52,27,21,0.36,22,25
2019-02-16,23,0.33,17,17,0.55,24,22,0.39,22,25
2019-02-16,24,0.35,15,17,0.57,23,24,0.42,20,25
2019-02-17,1,0.37,14,17,0.60,25,24,0.43,23,25
2019-02-17,2,0.39,13,17,0.61,23,25,0.44,19,24
2019-02-17,3,0.39,13,16,0.61,15,25,0.45,15,24
2019-02-17,4,0.39,12,16,0.58,16,25,0.46,15,23
2019-02-17,5,0.35,7,16,0.53,13,26,0.46,9,22
2019-02-17,6,0.32,7,15,0.48,11,26,0.44,10,23
2019-02-17,7,0.30,7,15,0.44,10,25,0.42,11,21
2019-02-17,8,0.28,7,14,0.41,7,24,0.41,11,20
2019-02-17,9,0.26,5,14,0.37,6,24,0.40,10,20
2019-02-17,10,0.25,5,13,0.34,6,23,0.39,12,20
2019-02-17,11,0.25,5,13,0.33,6,23,0.39,13,20
2019-02-17,12,0.24,5,13,0.32,6,23,0.39,13,19
2019-02-17,13,0.24,6,12,0.32,8,22,0.40,9,19
2019-02-17,14,0.24,5,12,0.32,17,21,0.40,7,19
2019-02-17,15,0.24,5,12,0.31,12,20,0.39,6,19
2019-02-17,16,0.23,6,11,0.31,8,20,0.38,7,18
2019-02-17,17,0.22,6,11,0.31,10,19,0.38,8,18
2019-02-17,18,0.21,10,11,0.31,9,19,0.38,12,19
2019-02-17,19,0.21,14,11,0.34,16,19,0.39,14,20
2019-02-17,20,0.21,15,11,0.37,20,21,0.41,13,22
2019-02-17,21,0.23,18,11,0.41,20,21,0.42,15,22
2019-02-17,22,0.24,15,10,0.45,18,24,0.43,14,22
2019-02-17,23,0.27,15,10,0.50,21,25,0.47,20,22
2019-02-17,24,0.29,19,10,0.53,16,24,0.50,18,22
2019-02-18,1,0.31,12,10,0.55,14,23,0.51,14,22
2019-02-18,2,0.32,9,10,0.55,17,21,0.52,13,22
2019-02-18,3,0.32,10,10,0.54,14,22,0.50,13,23
2019-02-18,4,0.30,5,10,0.50,10,22,0.48,11,23
2019-02-18,5,0.28,4,10,0.48,12,22,0.46,11,23
2019-02-18,6,0.26,5,10,0.44,11,21,0.45,10,22
2019-02-18,7,0.24,7,10,0.41,8,21,0.42,13,22
2019-02-18,8,0.23,9,10,0.39,8,21,0.41,12,23
2019-02-18,9,0.23,8,10,0.38,9,21,0.42,14,24
2019-02-18,10,0.24,8,10,0.38,8,22,0.42,13,25
2019-02-18,11,0.26,9,10,0.38,8,22,0.43,16,26
2019-02-18,12,0.28,10,11,0.39,s/d,22,0.45,17,26
2019-02-18,13,0.30,10,11,0.40,s/d,23,0.46,19,27
2019-02-18,14,0.32,10,11,0.41,12,24,0.47,16,28
2019-02-18,15,0.33,9,11,0.42,11,24,0.47,13,28
2019-02-18,16,0.34,10,12,0.49,17,24,0.46,11,29
2019-02-18,17,0.34,9,12,0.51,15,25,0.47,13,30
2019-02-18,18,0.35,11,12,0.51,14,24,0.47,15,31
2019-02-18,19,0.35,14,12,0.51,18,24,0.49,16,32
2019-02-18,20,0.37,18,12,0.51,21,23,0.50,16,31
2019-02-18,21,0.40,21,13,0.52,18,24,0.53,20,31
2019-02-18,22,0.43,22,13,0.54,22,22,0.56,23,32
2019-02-18,23,0.46,20,13,0.55,21,23,0.59,22,33
2019-02-18,24,0.49,21,14,0.52,21,23,0.60,18,34
2019-02-19,1,0.51,20,14,0.52,19,24,0.61,16,36
2019-02-19,2,0.51,16,15,0.52,13,26,0.61,20,37
2019-02-19,3,0.49,9,15,0.50,10,26,0.58,15,35
2019-02-19,4,0.46,8,15,0.48,10,25,0.55,15,36
2019-02-19,5,0.41,7,15,0.47,12,25,0.51,16,37
2019-02-19,6,0.36,10,15,0.45,13,25,0.49,17,37
2019-02-19,7,0.33,15,15,0.45,17,25,0.49,18,38
2019-02-19,8,0.32,18,16,0.50,23,26,0.50,14,38
2019-02-19,9,0.31,18,16,0.53,22,28,0.50,15,37
2019-02-19,10,0.31,16,16,0.53,19,27,0.50,18,37
2019-02-19,11,0.34,25,17,0.55,22,27,0.54,28,36
2019-02-19,12,0.38,27,17,0.57,26,28,0.58,38,40
2019-02-19,13,0.41,21,19,0.58,22,29,0.60,37,40
2019-02-19,14,0.44,22,20,0.60,24,29,0.61,25,42
2019-02-19,15,0.46,20,21,0.61,25,31,0.58,24,43
2019-02-19,16,0.46,19,22,0.56,23,31,0.57,21,43
2019-02-19,17,0.46,17,23,0.54,23,32,0.57,19,43
2019-02-19,18,0.47,20,24,0.55,25,33,0.57,24,43
2019-02-19,19,0.47,22,25,0.56,27,33,0.58,28,43
2019-02-19,20,0.48,23,27,0.56,28,33,0.58,27,44
2019-02-19,21,0.49,25,29,0.58,30,33,0.59,26,44
2019-02-19,22,0.52,27,30,0.59,29,32,0.63,29,44
2019-02-19,23,0.55,30,31,0.59,31,30,0.67,28,43
2019-02-19,24,0.56,33,33,0.61,32,34,0.70,29,44
2019-02-20,1,0.58,34,33,0.62,32,37,0.74,30,44
2019-02-20,2,0.58,26,34,0.63,29,36,0.75,30,44
2019-02-20,3,0.57,25,35,0.63,28,37,0.74,29,45
2019-02-20,4,0.55,23,36,0.64,24,39,0.73,26,49
2019-02-20,5,0.52,20,38,0.62,20,39,0.71,27,49
2019-02-20,6,0.49,24,39,0.62,27,41,0.69,30,49
2019-02-20,7,0.46,30,40,0.62,33,42,0.69,35,49
2019-02-20,8,0.47,33,41,0.63,36,43,0.71,40,49
2019-02-20,9,0.48,33,42,0.65,37,42,0.72,38,50
2019-02-20,10,0.50,33,43,0.68,38,44,0.74,38,52
2019-02-20,11,0.52,30,44,0.70,31,48,0.75,43,55
2019-02-20,12,0.53,26,45,0.70,25,49,0.76,33,52
2019-02-20,13,0.54,22,45,0.73,31,s/d,0.76,38,53
2019-02-20,14,0.56,24,45,0.73,25,s/d,0.74,34,54
2019-02-20,15,0.56,23,45,0.73,26,s/d,0.70,27,55
2019-02-20,16,0.55,26,46,0.70,17,s/d,0.64,25,57
2019-02-20,17,0.51,23,46,0.66,15,s/d,0.60,21,59
2019-02-20,18,0.49,24,46,0.62,15,s/d,0.57,23,61
2019-02-20,19,0.48,25,45,0.60,21,s/d,0.55,23,61
2019-02-20,20,0.50,29,44,0.60,26,s/d,0.56,31,61
2019-02-20,21,0.54,32,43,0.60,30,s/d,0.60,38,60
2019-02-20,22,0.56,31,42,0.60,23,s/d,0.64,33,61
2019-02-20,23,0.58,30,41,0.59,22,s/d,0.68,33,62
2019-02-20,24,0.57,33,40,0.59,19,s/d,0.72,28,62
